ST_NAME,YEAR,AC_NO,#,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
Bihar,1951,51,5,JAGDISHPUR,GEN,INDRAMANI SINGH,M,,NODATA,IND,1312
Bihar,1951,52,1,BIKRAMGANJ,GEN,HEMRAJ YADAV,M,,NODATA,INC,6794
Bihar,1951,52,2,BIKRAMGANJ,GEN,HAWALDHAR TRIPATHI,M,,NODATA,SP,3541
Bihar,1951,52,3,BIKRAMGANJ,GEN,KAMTA PRASAD SINGH,M,,NODATA,IND,2731
Bihar,1951,52,4,BIKRAMGANJ,GEN,CHANDI PRASAD,M,,NODATA,IND,2135
Bihar,1951,52,5,BIKRAMGANJ,GEN,BASUL DUSADH,M,,NODATA,IND,1703
Bihar,1951,52,6,BIKRAMGANJ,GEN,NAND KUMAR SINGH,M,,NODATA,UKS,1545
Bihar,1951,52,7,BIKRAMGANJ,GEN,KAILASH PANDEY,M,,NODATA,RRP,1509
Bihar,1951,52,8,BIKRAMGANJ,GEN,LAKSHMINARAYAN SASTRI,M,,NODATA,IND,1085
Bihar,1951,52,9,BIKRAMGANJ,GEN,RAM KISHORE PRASAD,M,,NODATA,IND,618
Bihar,1951,53,1,NOKHA,GEN,RAGHUNATH PRASAD SAH,M,,NODATA,INC,10952
Bihar,1951,53,2,NOKHA,GEN,RAM LAL SINGH VERMA,M,,NODATA,IND,8026
Bihar,1951,53,3,NOKHA,GEN,GIRISH NARAYAN MISHRA,M,,NODATA,SP,5181
Bihar,1951,53,4,NOKHA,GEN,HARBANS NARAYAN SINGH,M,,NODATA,IND,3108
Bihar,1951,53,5,NOKHA,GEN,ANROOP TIWARY,M,,NODATA,RRP,1765
Bihar,1951,53,6,NOKHA,GEN,BRIJ NANDAN CHOUDHARY,M,,NODATA,IND,1188
Bihar,1951,54,1,DINARA,GEN,RAMANAND UPADHYA,M,,NODATA,INC,7977
Bihar,1951,54,2,DINARA,GEN,RAJENDRA PRATAP SINGH ALIAS BALAJEE,M,,NODATA,KMPP,6305
Bihar,1951,54,3,DINARA,GEN,SHEOPUJAN SINGH,M,,NODATA,IND,5502
Bihar,1951,54,4,DINARA,GEN,SURAJBALI SINHA,M,,NODATA,SP,3574
Bihar,1951,54,5,DINARA,GEN,NAGESHWARI SINGH,M,,NODATA,RRP,1439
Bihar,1951,54,6,DINARA,GEN,RAM KEWAL RAI,M,,NODATA,IND,1307
Bihar,1951,54,7,DINARA,GEN,BANKEY BEHARI SINGH,M,,NODATA,IND,997
Bihar,1951,54,8,DINARA,GEN,RAJESWARI SINGH,M,,NODATA,IND,899
Bihar,1951,54,9,DINARA,GEN,RAM AKBAL CHOWDHARY,M,,NODATA,FBL(MG),728
Bihar,1951,57,1,GOPALGANJ,GEN,KAMLA RAI,M,,NODATA,INC,10852
Bihar,1951,57,2,GOPALGANJ,GEN,HARI SHANKAR SINGH,M,,NODATA,KMPP,2480
Bihar,1951,57,3,GOPALGANJ,GEN,RAMNAGINA SINGH,M,,NODATA,SP,1822
Bihar,1951,57,4,GOPALGANJ,GEN,SIYA BIHARI SARAN,M,,NODATA,RSP,1663
Bihar,1951,57,5,GOPALGANJ,GEN,KAMLA PRASAD SINGH,M,,NODATA,BJS,1120
Bihar,1951,58,1,BARAULI,GEN,ABDUL GAFAR MIAN,M,,NODATA,INC,8642
Bihar,1951,58,2,BARAULI,GEN,ANSHIT SINHA,M,,NODATA,KMPP,3299
Bihar,1951,58,3,BARAULI,GEN,D.P. ASTHANA,M,,NODATA,SP,3280
Bihar,1951,58,4,BARAULI,GEN,GANESH PRASAD B.A.,M,,NODATA,IND,2034
Bihar,1951,58,5,BARAULI,GEN,RAM LOCHAN KAUR,M,,NODATA,BJS,1403
Bihar,1951,58,6,BARAULI,GEN,LOKSHMI NARAYAN MISHRA,M,,NODATA,IND,1089
Bihar,1951,59,1,BAIKUNTHPUR,GEN,SHIVABACHAN TRIVEDI,M,,NODATA,INC,4789
Bihar,1951,59,2,BAIKUNTHPUR,GEN,SURENDRA PRASAD NARAYAN SINHA,M,,NODATA,KMPP,4637
Bihar,1951,59,3,BAIKUNTHPUR,GEN,DEVANAND SINHA,M,,NODATA,SP,4058
Bihar,1951,59,4,BAIKUNTHPUR,GEN,ANURUDH RAWAT,M,,NODATA,IND,3728
Bihar,1951,59,5,BAIKUNTHPUR,GEN,SHAYAMNANDAN SAHAY VERMA,M,,NODATA,IND,1208
Bihar,1951,60,1,KATEYA,GEN,NAND KISHORE NARAYAN,M,,NODATA,INC,20601
Bihar,1951,60,2,KATEYA,GEN,RAMBALI PANDEY,M,,NODATA,SP,9862
Bihar,1951,60,3,KATEYA,GEN,CHANDRIKA RAM,M,,NODATA,INC,9213
Bihar,1951,60,4,KATEYA,GEN,BALDEO BHAGAT,M,,NODATA,IND,7149
Bihar,1951,60,5,KATEYA,GEN,MAHARA BADRI,M,,NODATA,SP,6913
Bihar,1951,60,6,KATEYA,GEN,RAGHAV SHAH,M,,NODATA,IND,3014
Bihar,1951,60,7,KATEYA,GEN,SHAMLAL SINGH,M,,NODATA,IND,1038
Bihar,1951,61,1,MIRGANJ,GEN,JANARDAN SINHA,M,,NODATA,INC,11815
Bihar,1951,61,2,MIRGANJ,GEN,PARBHUNATH TIWARY,M,,NODATA,SP,8064
Bihar,1951,61,3,MIRGANJ,GEN,NUKULESHWAR PRASA,M,,NODATA,KMPP,2475
Bihar,1951,61,4,MIRGANJ,GEN,JUGAL SINHA,M,,NODATA,BJS,1745
Bihar,1951,63,1,SIWAN,GEN,SHANKAR NATH,M,,NODATA,INC,17419
Bihar,1951,63,2,SIWAN,GEN,RAM BASWAN RAM,M,,NODATA,INC,10686
Bihar,1951,63,3,SIWAN,GEN,GYANADITYA SINGH,M,,NODATA,IND,4673
Bihar,1951,63,4,SIWAN,GEN,NARBADESHWAR PD.,M,,NODATA,KMPP,2800
Bihar,1951,63,5,SIWAN,GEN,BIDYA BHUSHAN SHUKLA,M,,NODATA,IND,2708
Bihar,1951,63,6,SIWAN,GEN,HARI LAL DHOBI,M,,NODATA,BJS,2273
Bihar,1951,63,7,SIWAN,GEN,SAMMUL HAQUE MIAN,M,,NODATA,IND,2201
Bihar,1951,63,8,SIWAN,GEN,MAHENDRA KUMAR VERMA,M,,NODATA,BJS,2157
Bihar,1951,63,9,SIWAN,GEN,JAGANNATH PRASAD,M,,NODATA,SP,2082
Bihar,1951,63,10,SIWAN,GEN,RAM AUTAR PRASAD,M,,NODATA,IND,1726
Bihar,1951,63,11,SIWAN,GEN,INDRASAN PRASAD,M,,NODATA,IND,1630
Bihar,1951,63,12,SIWAN,GEN,GANESH PD. VERMA,M,,NODATA,IND,1598
Bihar,1951,63,13,SIWAN,GEN,MANJHI RAM BARA,M,,NODATA,SP,1518
Bihar,1951,63,14,SIWAN,GEN,MUNESHWAR DUSADH,M,,NODATA,IND,1426
Bihar,1951,63,15,SIWAN,GEN,JAGADISH RAM,M,,NODATA,KMPP,1054
Bihar,1951,63,16,SIWAN,GEN,RAM SARAN UPADHYA,M,,NODATA,IND,882
Bihar,1951,64,1,MAIRWA,GEN,GADADHAR PRASAD,M,,NODATA,INC,10996
Bihar,1951,64,2,MAIRWA,GEN,RAJ BANASHI SINHA,M,,NODATA,SP,3291
Bihar,1951,64,3,MAIRWA,GEN,RADHA KISHAN SINGH,M,,NODATA,RRP,1931
Bihar,1951,64,4,MAIRWA,GEN,JAMADHAR MALLAH,M,,NODATA,KMPP,1486
Bihar,1951,64,5,MAIRWA,GEN,BINDESHWARI PRASAD,M,,NODATA,IND,743
Bihar,1951,65,1,DARAULI,GEN,RAMAYAN SHUKLA,M,,NODATA,INC,11533
Bihar,1951,65,2,DARAULI,GEN,RAJENDRA SINHA,M,,NODATA,IND,6631
Bihar,1951,65,3,DARAULI,GEN,BAS DEO NARAIN SINHA,M,,NODATA,SP,2633
Bihar,1951,66,1,RAGHUNATHPUR,GEN,RAM NANDAN YADAV,M,,NODATA,INC,14582
Bihar,1951,66,2,RAGHUNATHPUR,GEN,RAM DEO SINGH,M,,NODATA,SP,11288
Bihar,1951,67,1,MANJHI,GEN,GIRISH TIWARY,M,,NODATA,INC,10001
Bihar,1951,67,2,MANJHI,GEN,PARMATMA SINGH,M,,NODATA,SP,6971
Bihar,1951,67,3,MANJHI,GEN,BABAN SINGH,M,,NODATA,KMPP,1447
Bihar,1951,67,4,MANJHI,GEN,SUK DEO PRASAD,M,,NODATA,IND,585
Bihar,1951,68,1,MAHARAJGANJ,GEN,MAHAMAYA PD. SINHA,M,,NODATA,KMPP,12049
Bihar,1951,68,2,MAHARAJGANJ,GEN,CHANDRIKA SINHA,M,,NODATA,INC,7579
Bihar,1951,68,3,MAHARAJGANJ,GEN,RAM BAHADUR SINHA,M,,NODATA,RRP,1058
Bihar,1951,74,1,MARHAURA,GEN,RAM SWARUP DEVI,M,,NODATA,INC,11630
Bihar,1951,74,2,MARHAURA,GEN,DEVI LAL,M,,NODATA,IND,3231
Bihar,1951,74,3,MARHAURA,GEN,RAJ NANDAN PD. SINGH,M,,NODATA,IND,2644
Bihar,1951,74,4,MARHAURA,GEN,JAMUNA PD. SINGH,M,,NODATA,SP,2477
Bihar,1951,74,5,MARHAURA,GEN,SHYAM NANDAN PRASAD,M,,NODATA,IND,1845
Bihar,1951,74,6,MARHAURA,GEN,HARI NARAIN SINGH,M,,NODATA,IND,1688
Bihar,1951,75,1,BANIAPUR,GEN,BISHWA NATH MISHRA,M,,NODATA,INC,12062
Bihar,1951,75,2,BANIAPUR,GEN,JUGESHWAR PD.,M,,NODATA,IND,7609
Bihar,1951,75,3,BANIAPUR,GEN,RAM DEHIN PANDEY,M,,NODATA,SP,1754
Bihar,1951,75,4,BANIAPUR,GEN,ANIRUDH NARAYAN PD,M,,NODATA,KMPP,851
Bihar,1951,78,1,PARSA,GEN,DAROGA PRASAD ROY,M,,NODATA,INC,11716
Bihar,1951,78,2,PARSA,GEN,DHARIKSHAN ROY,M,,NODATA,SP,5214
Bihar,1951,78,3,PARSA,GEN,RAM HULASH SHARMA,M,,NODATA,KMPP,2402
Bihar,1951,78,4,PARSA,GEN,BHIKHARI MAHATO,M,,NODATA,CPI,1356
Bihar,1951,78,5,PARSA,GEN,AZIZ MIAN,M,,NODATA,IND,567
Bihar,1951,78,6,PARSA,GEN,GAURI SHANKER PRASAD ALIAS MAHANJI,M,,NODATA,IND,420
Bihar,1951,80,1,SONEPUR,GEN,JAGADISH SHARMA,M,,NODATA,INC,5460
Bihar,1951,80,2,SONEPUR,GEN,SHEO BACHAN SINGH,M,,NODATA,CPI,4217
Bihar,1951,80,3,SONEPUR,GEN,MOTI LAL ROY,M,,NODATA,IND,3861
Bihar,1951,80,4,SONEPUR,GEN,RAM NATH SINGH,M,,NODATA,SP,3166
Bihar,1951,80,5,SONEPUR,GEN,RAM SHANKAR RAI,M,,NODATA,IND,739
Bihar,1951,80,6,SONEPUR,GEN,CHANDRIKA SINGH,M,,NODATA,KMPP,468
Bihar,1951,80,7,SONEPUR,GEN,GARABH DEO SINGH,M,,NODATA,IND,336
Bihar,1951,81,1,BAGAHA,GEN,KEDAR PANDEY,M,,NODATA,INC,18613
Bihar,1951,81,2,BAGAHA,GEN,JAGARNATH PRASAD SRIVASTAVA,M,,NODATA,INC,15184
Bihar,1951,81,3,BAGAHA,GEN,SHYAM NANDA DUVEDI,M,,NODATA,SP,8973
Bihar,1951,81,4,BAGAHA,GEN,PANAWARI DUSADH,M,,NODATA,FBL(MG),5721
Bihar,1951,81,5,BAGAHA,GEN,DRUP PRASAD RAI,M,,NODATA,IND,5328
Bihar,1951,81,6,BAGAHA,GEN,RAM BILAS PRASAD,M,,NODATA,IND,4806
Bihar,1951,81,7,BAGAHA,GEN,KAPIL DEO PRASAD,M,,NODATA,IND,4503
Bihar,1951,81,8,BAGAHA,GEN,GIRIDHARAN MISIR,M,,NODATA,HMS,4415
Bihar,1951,81,9,BAGAHA,GEN,MAHANT DHANRAJ PURI,M,,NODATA,FBL(MG),4134
Bihar,1951,81,10,BAGAHA,GEN,JOKHA SINGH,M,,NODATA,IND,1233
Bihar,1951,82,1,SHIKARPUR,GEN,BISWA NATH SINHA,M,,NODATA,INC,16718
Bihar,1951,82,2,SHIKARPUR,GEN,RAGHUNI BAITHA,M,,NODATA,INC,16364
Bihar,1951,82,3,SHIKARPUR,GEN,SUKH DEO PRASAD RAI,M,,NODATA,IND,9738
Bihar,1951,82,4,SHIKARPUR,GEN,BINDESHWARI CHOUDHRY,M,,NODATA,SP,5614
Bihar,1951,82,5,SHIKARPUR,GEN,KAPIDHWAJ SINGH,M,,NODATA,FBL(MG),5180
Bihar,1951,82,6,SHIKARPUR,GEN,GAJADHAR MAIJHI,M,,NODATA,FBL(MG),4999
Bihar,1951,82,7,SHIKARPUR,GEN,LAKHMAN JHA,M,,NODATA,IND,4955
Bihar,1951,83,1,SIKTA,GEN,FAIZUL RAHMAN,M,,NODATA,INC,8056
Bihar,1951,83,2,SIKTA,GEN,KEDAR MANI SHUKLA,M,,NODATA,CPI,4255
Bihar,1951,83,3,SIKTA,GEN,GAYA KAUR,M,,NODATA,IND,2221
Bihar,1951,83,4,SIKTA,GEN,LAKSHMI NARAIN VIDYARTHI,M,,NODATA,SP,991
Bihar,1951,83,5,SIKTA,GEN,ABDUL MAJIDKHAN,M,,NODATA,IND,917
Bihar,1951,84,1,DHANAHA,GEN,SUDAMA MISHRA,M,,NODATA,INC,6256
Bihar,1951,84,2,DHANAHA,GEN,HARDEO LALL,M,,NODATA,IND,3070
Bihar,1951,84,3,DHANAHA,GEN,MAHDEO AHIR,M,,NODATA,IND,2988
Bihar,1951,84,4,DHANAHA,GEN,BIJOY BAHADUR SINGH,M,,NODATA,IND,2295
Bihar,1951,84,5,DHANAHA,GEN,DHARI SINGH,M,,NODATA,SP,456
Bihar,1951,85,1,BETTIAH,GEN,PRAJAPATI MISHRA,M,,NODATA,INC,17863
Bihar,1951,85,2,BETTIAH,GEN,PRAFULLO KUMAR SANYAL,M,,NODATA,BJS,3314
Bihar,1951,85,3,BETTIAH,GEN,GULAB PRASAD,M,,NODATA,SP,2620
Bihar,1951,85,4,BETTIAH,GEN,SITA RAM VERMA,M,,NODATA,IND,717
Bihar,1951,85,5,BETTIAH,GEN,BRAJESH LALJI,M,,NODATA,IND,599
Bihar,1951,86,1,NAUTAN,GEN,PARBATI DEVI,M,,NODATA,INC,8842
Bihar,1951,86,2,NAUTAN,GEN,MADHUSUDAN PRASAD,M,,NODATA,IND,4134
Bihar,1951,86,3,NAUTAN,GEN,INDRAMANI PRASAD,M,,NODATA,IND,3919
Bihar,1951,86,4,NAUTAN,GEN,RAM SWARUP BIN,M,,NODATA,IND,1299
Bihar,1951,87,1,SUGAULI,GEN,JAI NARAIN PRASAD,M,,NODATA,INC,15478
Bihar,1951,87,2,SUGAULI,GEN,BASUDEO NARAIN SINGH,M,,NODATA,IND,3811
Bihar,1951,87,3,SUGAULI,GEN,TARKESHWAR NATH TEWARY,M,,NODATA,SP,3116
Bihar,1951,87,4,SUGAULI,GEN,JAIN DURGA SAKAR,M,,NODATA,BJS,1831
Bihar,1951,87,5,SUGAULI,GEN,GORAKH PRASAD SAH,M,,NODATA,IND,1108
Bihar,1951,87,6,SUGAULI,GEN,BUDHI RAM CHOUDHARY,M,,NODATA,IND,1004
Bihar,1951,88,1,HARSIDHI,GEN,HARIBANSH SAHAI,M,,NODATA,INC,9996
Bihar,1951,88,2,HARSIDHI,GEN,JUGAL PRASAD,M,,NODATA,SP,4246
Bihar,1951,88,3,HARSIDHI,GEN,JAG NARAIN MISRA,M,,NODATA,BJS,1453
Bihar,1951,88,4,HARSIDHI,GEN,SHRI KANT MAIN TRIPATHI,M,,NODATA,IND,859
Bihar,1951,89,1,MOTIHARI,GEN,GANESH PRASAD SAH,M,,NODATA,INC,21547
Bihar,1951,89,2,MOTIHARI,GEN,YAMUNA RAM,M,,NODATA,INC,16973
Bihar,1951,89,3,MOTIHARI,GEN,DEOBRAT SHASTRI,M,,NODATA,IND,9410
Bihar,1951,89,4,MOTIHARI,GEN,SANTRI RAM,M,,NODATA,SP,5606
Bihar,1951,89,5,MOTIHARI,GEN,RABINDRA NATH MUKHOPADHYAYA,M,,NODATA,HMS,4816
Bihar,1951,89,6,MOTIHARI,GEN,SANT SEVAK PRASAD,M,,NODATA,SP,4618
Bihar,1951,90,1,RAXAUL,GEN,RADHA PANDEY,M,,NODATA,INC,10339
Bihar,1951,90,2,RAXAUL,GEN,RADHA KRISHAN RAI,M,,NODATA,SP,7640
Bihar,1951,90,3,RAXAUL,GEN,MADAN MOHAN SINHA,M,,NODATA,IND,1122
Bihar,1951,91,1,ADAPUR,GEN,RAM SUNDER TIWARI,M,,NODATA,INC,10323
Bihar,1951,91,2,ADAPUR,GEN,RAM BARAN PRASAD,M,,NODATA,SP,7578
Bihar,1951,91,3,ADAPUR,GEN,SINGHASAR PRASAD,M,,NODATA,IND,1138
Bihar,1951,91,4,ADAPUR,GEN,KAPILESHWAR JAH,M,,NODATA,BJS,718
Bihar,1951,92,1,GHORASAHAN,GEN,RAM AYODHYA PRASAD,M,,NODATA,SP,9127
Bihar,1951,92,2,GHORASAHAN,GEN,DHRUP NARYAN TRIPATHI,M,,NODATA,INC,6196
Bihar,1951,92,3,GHORASAHAN,GEN,NARAYAN RAM,M,,NODATA,FBL(MG),3476
Bihar,1951,92,4,GHORASAHAN,GEN,DINANATH PRASAD,M,,NODATA,IND,3292
Bihar,1951,92,5,GHORASAHAN,GEN,RADHAKANT SINHA,M,,NODATA,IND,2162
Bihar,1951,93,1,DHAKA,GEN,MASHOOD MOULVI,M,,NODATA,INC,12332
Bihar,1951,93,2,DHAKA,GEN,RAJENDRA SINHA,M,,NODATA,IND,8372
Bihar,1951,93,3,DHAKA,GEN,THAKUR SIARAM,M,,NODATA,FBL(MG),3125
Bihar,1951,93,4,DHAKA,GEN,MASOOD SAIKH,M,,NODATA,SP,2725
Bihar,1951,95,1,MADHUBANI,GEN,BRAJ BEHARI SHARMA,M,,NODATA,INC,11452
Bihar,1951,95,2,MADHUBANI,GEN,ANUP LAL RAI,M,,NODATA,IND,6603
Bihar,1951,95,3,MADHUBANI,GEN,MUNSHI BHAGAT,M,,NODATA,IND,2987
Bihar,1951,95,4,MADHUBANI,GEN,ANIRUDH PRASAD,M,,NODATA,IND,2709
Bihar,1951,95,5,MADHUBANI,GEN,BISHWANATH PRASAD,M,,NODATA,SP,2123
Bihar,1951,97,1,KESARIA,GEN,PARVAWATI GUPTA,M,,NODATA,INC,8296
Bihar,1951,97,2,KESARIA,GEN,AVDHES PRASAD SINHA,M,,NODATA,SP,1997
Bihar,1951,97,3,KESARIA,GEN,RAMLAGAN PRASAD,M,,NODATA,BJS,1838
Bihar,1951,97,4,KESARIA,GEN,AMBIKA KANT SINHA,M,,NODATA,FBL(MG),1658
Bihar,1951,97,5,KESARIA,GEN,DEVENDRA NARAYAN SINHA,M,,NODATA,IND,1516
Bihar,1951,97,6,KESARIA,GEN,BALDEO PRASAD DUTTA,M,,NODATA,KMPP,882
Bihar,1951,98,1,MAJORGANJ,GEN,RAM DULARI,M,,NODATA,INC,11520
Bihar,1951,98,2,MAJORGANJ,GEN,KRISHNA KANT CHAUDHARY,M,,NODATA,SP,4277
Bihar,1951,98,3,MAJORGANJ,GEN,LAKSHMI KANT JHA,M,,NODATA,IND,3316
Bihar,1951,98,4,MAJORGANJ,GEN,RAMUDAR SINGH,M,,NODATA,IND,1756
Bihar,1951,98,5,MAJORGANJ,GEN,PRATAP NARAYAN SINGH,M,,NODATA,IND,1401
Bihar,1951,99,1,SHEOHAR,GEN,THAKUR GIRJANANDAN SINGH,M,,NODATA,INC,26195
Bihar,1951,99,2,SHEOHAR,GEN,CHULHAI DUSADH,M,,NODATA,INC,22166
Bihar,1951,99,3,SHEOHAR,GEN,RAMANANDAN SINGH,M,,NODATA,SP,22091
Bihar,1951,99,4,SHEOHAR,GEN,BILAS MAHARA,M,,NODATA,SP,18141
Bihar,1951,99,5,SHEOHAR,GEN,SARJUG PRASAD,M,,NODATA,IND,4703
Bihar,1951,99,6,SHEOHAR,GEN,THAKUR JUGAL KISHORE SINGH,M,,NODATA,IND,4509
Bihar,1951,102,1,SITAMARHI,GEN,DAMODAR JHA,M,,NODATA,SP,7677
Bihar,1951,102,2,SITAMARHI,GEN,RAMESH THAKUR,M,,NODATA,INC,6449
Bihar,1951,102,3,SITAMARHI,GEN,RAM LAGAN PURBEY,M,,NODATA,IND,5894
Bihar,1951,103,1,RUNISAIDPUR,GEN,VIVEKA NAND GIR,M,,NODATA,IND,10108
Bihar,1951,103,2,RUNISAIDPUR,GEN,RATNESHWARI NAND SINGH,M,,NODATA,INC,9320
Bihar,1951,103,3,RUNISAIDPUR,GEN,RAM CHANDRA GAUR,M,,NODATA,SP,8292
Bihar,1951,103,4,RUNISAIDPUR,GEN,MURAT PRASAD SRIVASTAV,M,,NODATA,RRP,1584
Bihar,1951,106,1,SONABARSA,GEN,TILDHARI PRASAD MAHATO,M,,NODATA,IND,11487
Bihar,1951,106,2,SONABARSA,GEN,BADRUZAMMA KHAN,M,,NODATA,INC,11150
Bihar,1951,106,3,SONABARSA,GEN,RAM BARAN SINGH,M,,NODATA,SP,8761
Bihar,1951,107,1,SURSAND,GEN,RAM CHARITRA RAI YADAV,M,,NODATA,IND,7182
Bihar,1951,107,2,SURSAND,GEN,KALICHARAN SINGH,M,,NODATA,INC,7180
Bihar,1951,107,3,SURSAND,GEN,FULLGENDRA SINGH,M,,NODATA,SP,3432
Bihar,1951,107,4,SURSAND,GEN,DWARIKA PRASAD LAL,M,,NODATA,IND,2646
Bihar,1951,107,5,SURSAND,GEN,RAM NANDAN THAKUR,M,,NODATA,KMPP,2367
Bihar,1951,107,6,SURSAND,GEN,LAT JAI NARAIN,M,,NODATA,IND,508
Bihar,1951,109,1,BARURAJ,GEN,RAM CHANDRA PRASAD SAHI,M,,NODATA,INC,12438
Bihar,1951,109,2,BARURAJ,GEN,PUNAYA NARAYAN SHARMA,M,,NODATA,SP,2486
Bihar,1951,109,3,BARURAJ,GEN,RADHA KRISHNA PRASAD AMBASTA,M,,NODATA,RSP,1124
Bihar,1951,110,1,KANTI,GEN,JAMUNA PRASAD TRIPATHY,M,,NODATA,INC,10783
Bihar,1951,110,2,KANTI,GEN,NAGENDRA PRASAD SINGH,M,,NODATA,IND,7734
Bihar,1951,110,3,KANTI,GEN,RAMJIWAN SHARMA,M,,NODATA,IND,704
Bihar,1951,111,1,KURHANI,GEN,KAPIL DEO NARAYAN SINGH,M,,NODATA,INC,8347
Bihar,1951,111,2,KURHANI,GEN,RAM AUTAR SINGH,M,,NODATA,IND,5680
Bihar,1951,111,3,KURHANI,GEN,SADHU SARAN SAHI,M,,NODATA,SP,5011
Bihar,1951,111,4,KURHANI,GEN,SATYENDRA SAHAY VERMA,M,,NODATA,KMPP,1659
Bihar,1951,111,5,KURHANI,GEN,RAM BRIKSHA CHOUDHARY,M,,NODATA,RRP,778
Bihar,1951,112,1,MAHUA,GEN,BIRCHANDRA PATEL,M,,NODATA,INC,31302
Bihar,1951,112,2,MAHUA,GEN,PHUDENI PRASAD,M,,NODATA,SP,25050
Bihar,1951,112,3,MAHUA,GEN,AKSHVAR RAI,M,,NODATA,SP,24105
Bihar,1951,112,4,MAHUA,GEN,RAM GULAM CHOUDHARY,M,,NODATA,INC,22496
Bihar,1951,112,5,MAHUA,GEN,RAM CHANDRA MISRA,M,,NODATA,IND,5889
Bihar,1951,112,6,MAHUA,GEN,SAHDEO SHARN,M,,NODATA,IND,5226
Bihar,1951,112,7,MAHUA,GEN,PALDHARI RAM,M,,NODATA,IND,4686
Bihar,1951,112,8,MAHUA,GEN,JANARDAN PRASAD SINGH,M,,NODATA,KMPP,4661
Bihar,1951,112,9,MAHUA,GEN,JUGAL PRASAD DHOBI,M,,NODATA,IND,3507
Bihar,1951,115,1,LALGANJ,GEN,LALITESHWAR PRASAD SAHI,M,,NODATA,INC,19924
Bihar,1951,115,2,LALGANJ,GEN,BRAHMANADA PRASHAD GUPTA,M,,NODATA,IND,19840
Bihar,1951,115,3,LALGANJ,GEN,CHANDRAMANI LAL CHOUDHARY,M,,NODATA,INC,18889
Bihar,1951,115,4,LALGANJ,GEN,DANGAR BHAGAT,M,,NODATA,SP,11308
Bihar,1951,115,5,LALGANJ,GEN,YOGENDRA SUKLA,M,,NODATA,SP,10683
Bihar,1951,116,1,HAJIPUR,GEN,SARYUG PRASAD,M,,NODATA,INC,8937
Bihar,1951,116,2,HAJIPUR,GEN,RAJENDRA PRASAD SINHA,M,,NODATA,IND,8453
Bihar,1951,116,3,HAJIPUR,GEN,KISHORI PRASANNA SINGH,M,,NODATA,CPI,3780
Bihar,1951,116,4,HAJIPUR,GEN,BHOLA BHAGAT,M,,NODATA,IND,2975
Bihar,1951,116,5,HAJIPUR,GEN,SURAJ DEO PRASAD,M,,NODATA,IND,2591
Bihar,1951,116,6,HAJIPUR,GEN,RAN BAHADUR MITRA,M,,NODATA,IND,2282
Bihar,1951,116,7,HAJIPUR,GEN,BHARAT SINGH,M,,NODATA,SP,1593
Bihar,1951,117,1,RAGHOPUR,GEN,HARIBANSH NARAIN SINGH,M,,NODATA,INC,13533
Bihar,1951,117,2,RAGHOPUR,GEN,KRISHA DEO NARAIN ROY,M,,NODATA,SP,10840
Bihar,1951,117,3,RAGHOPUR,GEN,RAM BILAS SINGH,M,,NODATA,IND,7649
Bihar,1951,117,4,RAGHOPUR,GEN,AMIR PRASAD SINGH,M,,NODATA,KMPP,2245
Bihar,1951,118,1,MINAPUR,GEN,JANAK SINGH,M,,NODATA,INC,5661
Bihar,1951,118,2,MINAPUR,GEN,BIJULI SINGH,M,,NODATA,SP,4899
Bihar,1951,118,3,MINAPUR,GEN,RAM KISHORE DAS,M,,NODATA,IND,4117
Bihar,1951,118,4,MINAPUR,GEN,KHILAWAN RAI,M,,NODATA,IND,2368
Bihar,1951,118,5,MINAPUR,GEN,RAM SEWAK PRASAD VERMA,M,,NODATA,IND,1247
Bihar,1951,118,6,MINAPUR,GEN,SHEO PRASAD SINGH,M,,NODATA,KMPP,1038
Bihar,1951,122,1,MUZAFFARPUR,GEN,SHIO NANDAN RAM,M,,NODATA,INC,22101
Bihar,1951,122,2,MUZAFFARPUR,GEN,MAHESH PRASAD SINHA,M,,NODATA,INC,20414
Bihar,1951,122,3,MUZAFFARPUR,GEN,RAM LALIT MAHATO,M,,NODATA,SP,19834
Bihar,1951,122,4,MUZAFFARPUR,GEN,SITA RAM DHOBI,M,,NODATA,SP,14692
Bihar,1951,122,5,MUZAFFARPUR,GEN,CHAKRADHAR PRASAD SAHI,M,,NODATA,KMPP,7168
Bihar,1951,123,1,PATEPUR,GEN,NATHUNI LAL MAHATO,M,,NODATA,SP,6717
Bihar,1951,123,2,PATEPUR,GEN,CHEDI LAL RAI,M,,NODATA,IND,6496
Bihar,1951,123,3,PATEPUR,GEN,BHUNESHWAR PRASAD CHOUDHARY,M,,NODATA,INC,5504
Bihar,1951,123,4,PATEPUR,GEN,SHYAM NANDAN PRASAD SINGH,M,,NODATA,KMPP,4869
Bihar,1951,125,1,JALE,GEN,ABDUL SAMI NADAVI,M,,NODATA,INC,6897
Bihar,1951,125,2,JALE,GEN,JAMUNA KARJEE,M,,NODATA,IND,5194
Bihar,1951,125,3,JALE,GEN,ABBAY CHANDRA MISRA,M,,NODATA,KMPP,4499
Bihar,1951,125,4,JALE,GEN,NAGESHWAR PRASAD SINHA,M,,NODATA,IND,1330
Bihar,1951,125,5,JALE,GEN,NAZIR MAHAMMAD,M,,NODATA,SP,910
